mission,object_id,period_days,duration_hours,depth_ppm,label
tess,1886.01,2.5128483,2.5536063,18573.9655629,PC
tess,1887.01,2.2001583,1.7564486,1295.5985443,PC
tess,1888.01,5.547485,5.412,3350.0,FP
tess,1889.01,0.9134495,0.9674236,4262.0748689,APC
tess,189.01,2.1940608,1.33,5980.0,APC
tess,1890.01,19.9676936,6.280493,6084.3435425,PC
tess,1891.01,15.3617729,1.745,3321.0,APC
tess,1892.01,1837.8897313,5.1231542,784.5879336,PC
tess,1893.01,,16.2000201,560.4004393,PC
tess,1894.01,739.2389832,19.1259714,3106.7675633,PC
tess,1895.01,748.0739416,5.0652033,4627.3105593,PC
tess,1896.01,,16.1046282,2816.5224185,PC
tess,1897.01,48.5340395,6.661,62170.0,FP
tess,1897.02,48.5338626,6.137,4730.0,FP
tess,1898.01,45.5221456,4.3839392,3028.5453279,CP
tess,1899.01,29.0902271,4.6769826,37562.3332736,CP
tess,190.01,10.0205998,5.7591694,8218.1442865,KP
tess,1900.01,3.0566277,2.3926375,12517.5203529,KP
tess,1901.01,1.3666563,1.967,21070.0,KP
tess,1902.01,1.6091845,1.63,13450.0,KP
tess,1903.01,3.8404319,5.242,3580.0,KP
tess,1904.01,4.3247708,4.267,6380.0,KP
tess,1905.01,5.72226,2.648,25549.0,KP
tess,1906.01,9.6246665,4.297,10230.0,KP
tess,1907.01,5.4774433,5.277,9010.0,KP
tess,1908.01,3.65688,3.542,7040.0,KP
tess,1909.01,4.1536624,1.702,12310.0,KP
tess,191.01,8.1587261,4.288,15337.0,KP
tess,1910.01,5.4161129,3.385,14310.0,KP
tess,1911.01,7.8181434,4.98,3650.0,KP
tess,1912.01,5.4053583,4.859,6770.0,KP
tess,1913.01,3.3489038,3.3546298,10987.1747675,KP
tess,1914.01,4.1933422,1.8220996,4804.157266,KP
tess,1915.01,2.2920348,3.1812507,10585.2906021,KP
tess,1916.01,1.888231,3.6693894,4358.3260875,KP
tess,1917.01,1.82069,3.049,12340.0,KP
tess,1918.01,3.39829,2.634,4340.0,FP
tess,1919.01,4.2337078,2.008,7690.0,KP
tess,192.01,3.9227122,2.555,11953.0,KP
tess,1920.01,2.5441537,2.128,6780.0,KP
tess,1921.01,5.17958,4.524,7620.0,KP
tess,1922.01,4.5768651,3.5592795,10869.4903086,KP
tess,1923.01,4.2042078,2.124,12080.0,KP
tess,1924.01,2.8240691,3.808,8970.0,KP
tess,1925.01,2.3447752,1.814,15340.0,KP
tess,1926.01,1.3372349,1.7026098,1226.6760556,KP
tess,1927.01,4.1117731,2.1575648,22017.8853537,KP
tess,1928.01,2.278575,2.159825,13638.9588751,KP
tess,1929.01,3.8537616,3.392,18650.0,KP
tess,193.01,0.7920646,0.466,1464.0,CP
tess,1930.01,2.8786641,2.207,8710.0,KP
tess,1931.01,3.8186276,4.282,3240.0,KP
tess,1932.01,5.6107737,6.3384834,6651.6899169,KP
tess,1933.01,3.2633165,5.2814337,5011.5725027,KP
tess,1934.01,4.5111234,4.525,11170.0,KP
tess,1935.01,4.4352884,1.89,6410.0,KP
tess,1936.01,2.3506186,2.369,15940.0,KP
tess,1937.01,0.9466787,1.09,16490.0,CP
tess,1938.01,12.7060866,2.4782523,5160.2020899,APC
tess,1939.01,2.8970202,4.1502336,3080.9239308,FP
tess,194.01,4.8996461,3.07,10957.0,KP
tess,1940.01,3.4158668,1.9196262,2841.7825532,PC
tess,1941.01,1.13305,1.073,100.0,FP
tess,1942.01,1.6563738,1.741,246.0,FP
tess,1943.01,1.742573,1.962,947.0,PC
tess,1944.01,6.0988471,5.408818,8857.7284148,FP
tess,1945.01,1.57363,2.558,710.0,FP
tess,1946.01,10.8458712,3.379,3120.0,FP
tess,1947.01,12.0077462,2.818,2921.0,FP
tess,1948.01,3.6473383,4.4572847,162.7642577,FP
tess,1949.01,4.6211026,3.882,11700.0,PC
tess,195.01,2.0727598,2.619,14761.0,KP
tess,1950.01,1.41144,2.509,414.379,FP
tess,1951.01,4.829406,2.6761872,8222.9837003,PC
tess,1952.01,6.89132,5.369,5940.0,FP
tess,1953.01,0.6923563,0.803,810.0,FP
tess,1954.01,4.9064175,6.5416975,1704.6576752,PC
tess,1955.01,16.3152,1.992,2500.0,FP
tess,1956.01,0.88958,1.844,1240.0,FP
tess,1957.01,14.5187891,2.897,429.0,FP
tess,1958.01,14.6483913,2.352,1323.0,PC
tess,1959.01,3.2242808,4.3100077,868.6214414,FP
tess,196.01,1.1630372,1.4568603,409.6006588,PC
tess,1960.01,5.3418199,4.99,330.0,PC
tess,1961.01,6.7018963,1.874,950.0,PC
tess,1962.01,1.76447,2.749,2640.0,FP
tess,1963.01,12.6534664,4.0982077,27095.439949,FP
tess,1964.01,0.6466988,1.0248899,1063.700888,PC
tess,1965.01,2.2778177,3.212,880.0,FP
tess,1966.01,0.6227257,1.0110042,565.9410837,PC
tess,1967.01,0.4262223,0.5111692,835.5797306,APC
tess,1968.01,3.97195,4.297,7670.0,APC
tess,1969.01,2.6855915,2.0491187,488.2401788,FP
tess,197.01,14.278122,8.6972718,827.9264426,CP
tess,1970.01,2.5599667,2.9695871,11049.7594662,PC
tess,1971.01,3.217824,1.735,1288.0,FP
tess,1972.01,4.7631,1.838,850.0,PC
tess,1973.01,3.9194856,2.3461465,5155.2335962,PC
tess,1974.01,5.438218,1.675,7830.0,APC
tess,1975.01,2.8319354,3.21,780.0,FP
tess,1976.01,7.6943096,8.903,7400.0,APC
tess,1977.01,17.0614756,3.384,2730.0,FP
tess,1978.01,6.0783344,4.8904528,16168.288913,FP
tess,1979.01,1.30924,2.535,3370.0,FP
tess,198.01,10.2150168,1.9683066,994.1089045,CP
tess,1980.01,9.27898,6.514,9020.0,FP
tess,1981.01,2.4763492,3.593,593.0,PC
tess,1982.01,17.1725007,5.016,3610.0,PC
tess,1983.01,6.1110945,4.2566318,1098.152672,FP
tess,1984.01,0.5646193,1.295,510.0,FP
tess,1985.01,30.7864669,3.466,8750.0,APC
tess,1986.01,7.5043829,4.8967771,12479.7176832,APC
tess,1987.01,2.5861465,1.299,2510.0,APC
tess,1988.01,2.2818488,3.973,1483.0,FP
tess,1989.01,3.4551479,5.7444704,5191.7260014,FP
tess,199.01,104.8729635,6.554,12183.0,CP
tess,1990.01,3.7899524,5.5268401,4345.4373432,FP
tess,1991.01,6.6570835,5.285,7164.0,FP
tess,1992.01,4.31224,2.704,4990.0,FP
tess,1993.01,3.9416903,2.537,12840.0,FP
tess,1994.01,4.0337201,3.48,2868.0,CP
tess,1995.01,3.1056464,1.772,800.0,PC
tess,1996.01,7.72433,8.03,7120.0,FP
tess,1997.01,1.8359766,1.062,1073.0,PC
tess,1998.01,1.10833,2.288,1060.0,FP
tess,1999.01,7.2133579,2.345,8814.0,APC
tess,200.01,8.1382222,3.2797025,3852.0299874,CP
tess,2000.01,9.1270519,3.549,4568.0,CP
tess,2000.02,3.098367,1.963,496.0,CP
tess,2001.01,2.7435213,1.8047048,1518.9012847,PC
tess,2002.01,2.3330349,3.005,2795.0,FP
tess,2003.01,,3.529,3860.0,PC
tess,2004.01,1.79988,3.518,180.0,FP
tess,2005.01,17.3057923,4.1729767,2807.066874,PC
tess,2006.01,6.40938,2.356,280.0,FA
tess,2007.01,,9.1654068,912.2762923,PC
tess,2008.01,723.8345008,7.382946,3119.2983693,FP
tess,2009.01,1071.0898448,2.1734134,865.169438,PC
tess,201.01,52.9781419,4.7965246,6347.2690959,CP
tess,201.02,5.8492379,3.257,109.0,PC
tess,2010.01,1134.6723963,8.6844623,11679.2159464,CP
tess,2011.01,11.5778362,3.8772499,217.3994918,KP
tess,2011.02,27.5920718,3.2743016,555.3352929,KP
tess,2011.03,,3.5341354,195.1972939,KP
tess,2012.01,3.0565259,4.145,8800.0,KP
tess,2013.01,2.6162769,1.134893,1120.6014184,CP
tess,2014.01,4.8099755,6.696,6965.0,KP
tess,2015.01,3.3491408,1.207,7210.0,CP
tess,2016.01,6.8161105,2.718,1377.0,PC
tess,2016.02,2.4590369,1.862,1179.0,PC
tess,2016.03,25.3369848,3.214,1330.0,PC
tess,2017.01,5.49826,2.04,12929.0,FP
tess,2018.01,7.4355709,2.3450321,1310.6803156,CP
tess,2019.01,15.3468182,6.425,665.0,CP
tess,202.01,1.7386695,1.1898354,13710.7615026,PC
tess,2020.01,5.633477,4.132,5651.0,KP
tess,2021.01,3.9415041,2.866,21330.0,KP
tess,2022.01,0.4487349,2.8757897,3572.0328032,FP
tess,2023.01,11.1900486,2.9741507,567.7989939,APC
tess,2024.01,2.8758831,3.14,3152.0,KP
tess,2025.01,8.8720542,3.6593396,6144.296801,CP
tess,2026.01,7.1925327,2.551,1180.0,PC
tess,2027.01,1.46329,2.431,750.0,FP
tess,2028.01,0.77871,1.458,670.0,FP
tess,2029.01,2.57134,3.824,920.0,FP
tess,203.01,51.94509,8.094,2534.0,FA
tess,2030.01,1.3254567,0.975,3365.0,APC
tess,2031.01,5.7156075,4.0584797,12240.9298817,PC
tess,2032.01,17.0096703,2.228,4730.0,APC
tess,2033.01,18.8243063,4.397,1915.0,PC
tess,2034.01,2.89453,3.327,550.0,FP
tess,2035.01,8.51226,3.068,620.0,PC
tess,2036.01,1.261045,1.246,384.0,PC
tess,2037.01,11.1516668,4.623,580.0,PC
tess,2037.02,5.5470937,3.4350999,550.6948044,PC
tess,2038.01,3.7321195,5.738,4180.0,APC
tess,2039.01,11.2479927,3.142,1277.0,PC
tess,204.01,43.8297863,4.3011392,647.2685163,PC
tess,2040.01,3.8608551,2.571,14670.0,PC
tess,2041.01,1.37477,1.601,960.0,FP
tess,2042.01,2.41872,2.685,1160.0,FP
tess,2043.01,12.0135752,4.274,1171.0,PC
tess,2044.01,4.1207509,2.158,973.0,FP
tess,2045.01,9.07763,5.928,5912.0,PC
tess,2046.01,1.4971447,2.4024159,16266.2491958,CP
tess,2047.01,7.4072602,3.019,14765.0,FP
tess,2048.01,13.7905315,3.301,1140.0,CP
tess,2049.01,5.30329,3.707,1200.0,PC
tess,205.01,4.2529842,3.138,283.0,PC
tess,2050.01,13.5970194,2.781,604.0,PC
tess,2051.01,1.1633325,1.7800569,384.9566815,PC
tess,2052.01,1.62263,1.555,1630.0,FP
tess,2053.01,4.27808,1.9576205,1096.6013542,FP
tess,2054.01,3.5684459,2.934,939.0,FP
tess,2055.01,4.6981739,2.36,7417.0,APC
tess,2056.01,10.2207,3.848,300.0,APC
tess,2057.01,5.5986337,5.3892498,2541.1751726,PC
tess,2058.01,1.51567,2.281,750.0,FP
tess,2059.01,3.7543552,1.878,470.0,FP
tess,206.01,0.7363132,0.6736853,1322.5461054,CP
tess,2060.01,2.2657506,3.419,388.0,FP
tess,2061.01,1.45655,1.51,580.0,FP
tess,2062.01,4.04163,1.719,3100.0,FP
tess,2063.01,21.07626,2.124,1890.0,PC
tess,2064.01,8.8036803,2.997,8360.0,KP
tess,2065.01,,12.5551812,1341.1309509,APC
tess,2066.01,1.76442,2.749,8800.0,FP
tess,2067.01,8.8128067,2.325,787.0,PC
tess,2068.01,7.7690887,2.6251447,1416.7912077,CP
tess,2069.01,5.9214229,2.4606208,140.4285921,PC
tess,207.01,5.6492853,4.0424046,44346.559983,FP
tess,2070.01,6.3839247,1.5808909,358.7464972,PC
tess,2071.01,5.6739336,2.8074156,641.2779235,PC
tess,2072.01,3.167981,1.352,970.0,PC
tess,2073.01,53.1991439,6.2024225,591.4602835,PC
tess,2074.01,177.5830512,4.7901443,456.0908234,PC
tess,2075.01,4.7981694,2.1425123,1051.0675882,PC
tess,2076.01,10.3563596,3.4814933,923.942127,CP
tess,2076.02,35.1257472,2.839,2066.0,CP
tess,2076.03,21.0153047,4.315,2072.0,CP
tess,2077.01,6.1155829,1.941,322.0,PC
tess,2078.01,6.2772478,1.5325014,910.5215536,FA
tess,2079.01,1.4923179,1.1558314,669.71826,PC
tess,2079.02,9.3174113,1.7011801,1790.5546209,PC
tess,208.01,22.4586196,7.1989719,445.0003089,PC
tess,2080.01,63.5809449,3.6561358,1446.5029644,PC
tess,2081.01,10.5054362,2.4850401,1320.6016253,CP
tess,2081.02,5.1097197,1.6354976,540.1814411,PC
tess,2082.01,30.2004765,4.517,520.0,PC
tess,2083.01,17.969639,4.238817,1231.0381518,PC
tess,2084.01,6.0784031,2.117,1810.0,CP
tess,2084.02,8.1490285,2.3210553,2850.6795113,FP
tess,2085.01,,6.7940415,1885.160909,PC
tess,2086.01,41.7540004,4.491,820.0,PC
tess,2086.02,20.261655,2.9685197,612.9485468,PC
tess,2087.01,,16.0960466,548.082765,PC
tess,2088.01,124.72987,7.2967692,1781.9160024,CP
tess,2089.01,49.9950015,5.109,1080.0,PC
tess,209.01,4.3794298,1.6639354,969.6957616,APC
tess,2090.01,230.92212,15.8602661,284.9247434,PC
tess,2091.01,177.2188871,5.5590645,294.429628,PC
tess,2092.01,4.3032642,2.5737232,710.7656808,PC
tess,2093.01,53.8108713,4.2655099,965.1696621,PC
tess,2094.01,18.7931749,1.09889,1844.6985474,PC
tess,2095.01,17.664866,2.7644951,736.3925122,CP
tess,2095.02,28.1722501,3.3983448,950.5653623,CP
tess,2096.01,3.1190716,1.1585974,2964.5828911,CP
tess,2096.02,6.3878202,1.4551851,5857.0164704,CP
tess,2097.01,1.7890217,1.9190564,391.6251669,FP
tess,2098.01,,12.4131426,230.8387014,PC
tess,2099.01,19.5078657,4.603,1770.0,FP
tess,210.01,9.0105414,1.8443264,4125.0713,PC
tess,2100.01,23.6573994,2.308778,1180.9350567,PC
tess,2101.01,9.0753271,3.6156842,586.9172699,PC
tess,2102.01,6.7060238,1.6782365,542.9365808,PC
tess,2102.02,,3.3394704,1474.5340825,PC
tess,2103.01,2.6620728,1.7235054,220.9994213,PC
tess,2103.02,20.2926468,3.7402567,319.9395199,PC
tess,2104.01,3.2723118,1.815,464.0,PC
tess,2104.02,5.904369,2.653,351.0,PC
tess,2104.03,15.1808746,2.808,689.0,PC
tess,2104.04,1.9803146,1.66,306.0,PC
tess,2104.05,9.56111,3.0128111,381.556764,PC
tess,2105.01,15.9152686,1.1393111,652.5574248,PC
tess,2106.01,0.6332593,0.8622011,1191.4597195,FP
tess,2107.01,2.45457,2.39,19250.0,CP
tess,2108.01,6.8019625,2.9121651,15465.6374163,APC
tess,2109.01,0.67249,1.801,7890.0,CP
tess,211.01,6.5638575,1.7124147,2132.1775602,APC
tess,2110.01,32.76639,6.089,500.0,FA
tess,2111.01,1.2680452,1.027,538.0,FP
tess,2112.01,14.0120582,5.9348633,751.5203056,PC
tess,2112.02,155.8237,10.641846,1164.4006092,PC
tess,2113.01,5.24612,4.194,1030.0,FP
tess,2114.01,6.2099619,4.49,4090.0,PC
tess,2115.01,3.6944323,4.915,312.0,FP
tess,2116.01,5.3089937,5.876,531.0,FP
tess,2117.01,28.6620782,4.351,2600.0,FP
tess,2118.01,2.34483,1.417,370.0,FP
tess,2119.01,7.2008611,2.03,50063.0,CP
tess,212.01,0.3352715,0.7189856,19687.8213975,APC
tess,2120.01,5.7998189,1.014374,8567.3390223,CP
tess,2121.01,2.3195654,2.0259086,19508.6953576,APC
tess,2122.01,3.5852284,3.0197224,16909.228538,KP
tess,2123.01,10.3088514,3.8012836,2122.245998,PC
tess,2124.01,3.5539283,3.6341388,9368.3887704,KP
tess,2125.01,5.0316347,5.265,4912.0,KP
tess,2126.01,1.306188,1.4177746,24746.2794438,KP
tess,2127.01,5.5080682,2.6399995,21584.7573167,KP
tess,2128.01,16.3413889,5.3764481,372.0970618,CP
tess,2129.01,4.627664,2.306,6190.0,KP
tess,213.01,23.5199045,3.222,1243.0,PC
tess,213.02,7.7565534,2.4341043,286.2558604,PC
tess,2130.01,5.0052605,4.9057646,7641.404098,KP
tess,2131.01,1.8468345,2.565,13237.0,KP
tess,2132.01,3.2440454,3.6774272,15011.9381969,KP
tess,2133.01,3.8266587,2.0605848,1181.8154296,PC
tess,2134.01,9.2292078,2.817,1606.0,CP
tess,2134.02,95.8531625,5.024,5975.0,CP
tess,2135.01,2.7884723,2.9462464,14467.6854046,KP
tess,2136.01,7.8519082,1.6318726,3873.9591492,CP
tess,2137.01,14.1502269,3.8264451,41358.8663923,APC
tess,2138.01,1.4821845,2.5956827,16269.2562793,FP
tess,2139.01,1.4013784,1.7042715,19735.2001267,KP
tess,214.01,18.5537012,3.438,448.0,PC
tess,214.02,9.695961,2.772,122.0,PC
tess,2140.01,2.4706114,1.794486,14310.7159758,KP
tess,2141.01,18.2616878,3.434,971.0,CP
tess,2142.01,9.3004351,2.3510062,1595.2088627,PC
tess,2143.01,5.5899401,5.032,3840.0,PC
tess,2144.01,37.3415931,5.351,766.0,PC
tess,2145.01,10.2611329,7.369,1900.0,CP
tess,2146.01,5.8924856,3.134,4530.0,FP
tess,2147.01,26.2049782,5.8635323,5593.1821784,PC
tess,2148.01,23.48522,3.546,6020.0,FP
tess,2149.01,0.5842495,0.559,1041.0,PC
tess,215.01,26.2851404,2.7692779,975.2076991,PC
tess,2150.01,2.2263798,2.863,1270.0,FP
tess,2151.01,15.64643,7.75,6010.0,FP
tess,2152.01,3.3772835,3.6434514,7216.4961357,CP
tess,2153.01,2.7180835,6.1842922,329.1728205,FP
tess,2154.01,3.8240826,2.5172521,10096.1098633,CP
tess,2155.01,3.7246883,3.078,3320.0,CP
tess,2156.01,0.67554,0.922,680.0,FP
tess,2157.01,8.4249043,2.311,21600.0,FP
tess,2158.01,8.6007557,3.304,5090.0,CP
tess,2159.01,10.0509704,6.129,8660.0,APC
tess,216.01,34.5059318,3.8206653,17387.9834231,CP
tess,216.02,17.3890454,2.6516541,2971.7532268,CP
tess,2160.01,2.2390502,1.64,490.0,PC
tess,2161.01,1.5873866,1.51,110.0,FP
tess,2162.01,12.9773004,4.391,997.0,FP
tess,2163.01,5.2132496,3.765,750.0,PC
tess,2164.01,1.09333,1.975,1250.0,FP
tess,2165.01,0.9499997,2.544,4200.0,APC
tess,2166.01,5.1354577,3.716,353.0,PC
tess,2167.01,23.0531698,1.228,2940.0,FP
tess,2168.01,37.83633,5.713,8240.0,FP
tess,2169.01,8.2148505,3.839,3140.0,PC
tess,217.01,3.1385875,3.541,584.0,FP
tess,2170.01,9.2786686,4.577,527.0,PC
tess,2171.01,1.78166,2.765,8160.0,FA
tess,2172.01,1.78252,2.729,1920.0,FA
tess,2173.01,0.6856225,0.751,723.0,FP
tess,2174.01,2.9601848,2.014,960.0,PC
tess,2175.01,4.4379727,4.7176624,16222.5125043,KP
tess,2176.01,7.8914271,4.2653156,9822.0002486,KP
tess,2177.01,3.5224751,3.2804955,8602.325645,KP
tess,2178.01,3.024111,2.7209657,7558.6411086,KP
tess,2179.01,15.1689723,2.0633315,7818.5475582,CP
tess,218.01,0.4384814,0.5192935,486.4774785,PC
tess,218.02,8.3522143,1.6637119,3924.642229,PC
tess,2180.01,260.1740061,24.0527095,4747.959592,CP
tess,2181.01,8.379057,2.899,2930.0,PC
tess,2182.01,3.5484481,4.5123025,7022.0056891,KP
tess,2183.01,6.5011256,5.442,4370.0,PC
tess,2184.01,6.9067868,6.6850674,1751.7778572,CP
tess,2185.01,7.2147718,4.0147754,8580.1836801,PC
tess,2186.01,4.476922,2.971921,9095.8829177,PC
tess,2187.01,2.7492277,1.688,11250.0,PC
tess,2188.01,3.735051,2.4293974,8964.0239073,PC
tess,2189.01,4.4343277,2.8960794,13087.3233045,PC
tess,219.01,4.4617755,5.4532494,18854.6431909,FP
tess,2190.01,5.3160704,4.3526595,14202.6126293,PC
tess,2191.01,4.0115394,2.2686483,14587.5117969,PC
tess,2192.01,6.2643442,3.8202596,10552.2490654,PC
tess,2193.01,2.1223673,1.5855365,8056.3340252,CP
tess,2194.01,15.3419095,2.736,683.0,CP
tess,2195.01,4.164514,2.0579197,7675.7705005,PC
tess,2196.01,1.1953968,1.5752293,1127.2344564,CP
tess,2197.01,4.954648,3.639,7357.0,KP
tess,2198.01,4.9549631,5.9565174,8236.2566801,KP
tess,2199.01,3.3771114,2.4508029,4515.155077,KP
tess,220.01,10.6953083,2.044,920.0,CP
tess,2200.01,2.9360281,2.118,6790.0,PC
tess,2201.01,1.3477642,1.112,762.0,PC
tess,2202.01,11.9124942,3.7520869,19304.2778014,CP
tess,2203.01,3.05631,3.0708372,17308.3639678,APC
tess,2204.01,2.2250514,2.3678871,13144.590055,KP
tess,2205.01,0.8891483,1.1970992,44722.5890994,FP
tess,2206.01,1.7690121,1.0172953,10110.2139841,KP
tess,2207.01,8.000489,4.6706895,4606.7419685,CP
tess,2208.01,0.6743453,0.9010413,103652.0705638,PC
tess,2209.01,3.4391152,3.3615891,12391.7493402,PC
tess,221.01,0.62425,0.774288,954.060325,FP
tess,2210.01,12.7846809,4.8533784,19658.0816662,PC
tess,2211.01,3.0911721,1.9714799,349.193899,CP
tess,2212.01,5.1293855,2.8939597,9414.7547938,PC
tess,2213.01,5.179282,2.6320655,5746.9651279,PC
tess,2214.01,2.4156482,2.837,3550.0,PC
tess,2215.01,5.7772122,2.56341,1470.3821261,CP
tess,2216.01,5.6807412,4.1093897,1892.9692302,PC
tess,2217.01,3.8300359,4.1744985,7753.4083536,PC
tess,2218.01,0.3456911,0.648,2800.0,APC
tess,2219.01,10.1688722,4.3884108,7366.339761,PC
tess,222.01,,0.68,5530.0,FP
tess,2220.01,1.3926549,2.0005269,7098.4535786,PC
tess,2221.01,8.4536777,3.5738006,2872.2887525,CP
tess,2222.01,2.2456869,3.155,12600.0,PC
tess,2223.01,6.9309657,5.2921448,6887.4200394,PC
tess,2224.01,0.5055105,0.648232,2269.199137,PC
tess,2225.01,3.5775562,3.531,4060.0,PC
tess,2226.01,0.9017685,0.635,958.0,PC
tess,2227.01,4.2217717,2.561,594.0,APC
tess,2227.02,11.5472009,1.0326107,663.4411526,APC
tess,2228.01,3.36296,2.594,750.0,FP
tess,2229.01,4.98668,2.267,860.0,PC
tess,223.01,14.445918,1.533311,1273.806981,FA
tess,2230.01,1.79217,1.797,1710.0,FP
tess,2231.01,5.46278,1.274,2982.0,FA
tess,2232.01,11.45959,0.956,650.0,PC
tess,2233.01,2.50876,1.2523065,5830.0602325,APC
tess,2234.01,2.91615,1.481,2280.0,APC
tess,2235.01,17.14012,1.176,2180.0,APC
tess,2236.01,3.5315897,2.689,7230.0,CP
tess,2237.01,0.49642,0.572,1000.0,FP
tess,2238.01,3.3904897,2.878,260.0,PC
tess,2239.01,92.1950921,4.206,3760.0,FP
tess,224.01,705.5844658,1.9189212,101204.8459939,APC
tess,2240.01,3.06555,2.483,2920.0,FP
tess,2241.01,3.3243,2.337,1150.0,PC
tess,2242.01,6.53144,5.713,700.0,PC
tess,2243.01,5.41418,4.428,7850.0,APC
tess,2244.01,5.46377,1.036,4010.0,PC
tess,2245.01,3.7981107,3.914,750.0,PC
tess,2246.01,2.9663437,4.44,206.0,FP
tess,2247.01,5.41402,4.418,7780.0,FA
tess,2248.01,62.1624516,4.319,3710.0,PC
tess,2249.01,1.27349,1.655,920.0,FP
tess,225.01,,4.8120529,4104.5873474,PC
tess,2250.01,0.8153098,1.373,189.0,FP
tess,2251.01,11.5743561,6.0493763,14285.1321998,PC
tess,2252.01,12.379649,3.3314543,711.2691437,PC
tess,2253.01,85.4244796,3.6658465,1134.2233028,FA
tess,2254.01,26.4579842,3.372,397.0,PC
tess,2255.01,11.9526103,2.74,9860.0,PC
tess,2256.01,13.9631929,4.5245027,812.9002244,PC
tess,2257.01,35.1896444,3.3254029,4524.9353925,CP
tess,2258.01,9.6799809,1.806,15870.0,FP
tess,2259.01,16.5899263,2.1573675,642.4369483,PC
tess,226.01,,2.67,13400.0,FP
tess,2260.01,0.3524597,0.578,305.0,CP
tess,2261.01,1.9011452,1.6128566,1640.9567262,PC
tess,2262.01,1.4937444,2.044,160.0,PC
tess,2263.01,,14.9235889,357.7289632,PC
tess,2264.01,121.3342908,6.1861599,1830.5369311,PC
tess,2265.01,0.8294084,0.5583289,254.6127529,PC
tess,2266.01,2.326343,1.2195051,4153.6144436,CP
tess,2267.01,3.4950422,1.0311342,2004.426903,CP
tess,2267.02,2.0344366,0.958248,1142.0994266,PC
tess,2267.03,2.2891027,0.8344032,1384.622855,CP
tess,2268.01,7.1566025,1.218975,674.5586897,PC
tess,2269.01,1.4206036,1.6483243,448.0101837,FA
tess,2269.02,2.8411415,1.174,530.0,PC
tess,2269.03,10.4029111,1.3721731,824.1851185,PC
tess,227.01,,1.51,30400.0,FA
tess,2270.01,,4.6288711,261.9656428,PC
tess,2271.01,26.5456672,2.582,8290.0,APC
tess,2272.01,32.8236817,15.237374,368.5500142,APC
tess,2273.01,46.5710978,6.1832559,328.3531481,PC
tess,2274.01,2.6796164,0.9028948,827.5423687,CP
tess,2274.02,1.1188024,1.119,427.0,PC
tess,2275.01,20.1546939,1.3244754,1039.4977103,PC
tess,2276.01,76.8663962,6.7753035,341.5578492,PC
tess,2277.01,,12.4042036,178.9213506,PC
tess,2278.01,1.4663344,0.447,920.0,PC
tess,2279.01,3.1434463,1.501,803.0,PC
tess,228.01,2.6865041,2.5524772,12250.4189724,KP
tess,2280.01,18.6016754,2.3690896,559.9932489,PC
tess,2281.01,210.668358,10.3865576,342.5966404,PC
tess,2282.01,12.5520766,6.8268193,202.0868952,PC
tess,2283.01,0.4018586,1.5779753,111.3648011,FA
tess,2284.01,4.9707023,2.586,487.0,FP
tess,2285.01,27.2672016,2.4164839,1154.3278885,CP
tess,2286.01,179.4031712,10.7569968,618.5780905,PC
tess,2287.01,11.8120707,3.3324162,189.027556,PC
tess,2288.01,8.9172211,2.6426767,2147.0816912,PC
tess,2289.01,63.39545,5.1295954,851.8694759,PC
tess,229.01,3.1260778,1.7185367,11383.7527081,KP
tess,2290.01,0.3862197,0.9122445,437.6381201,PC
tess,2291.01,9.405877,1.5560322,1425.9330181,PC
tess,2292.01,7.0767314,2.444,630.0,PC
tess,2293.01,6.0683318,1.9825707,1742.7332385,PC
tess,2294.01,340.3877311,9.2318877,718.3774619,PC
tess,2295.01,60.06632,2.409,990.0,PC
tess,2296.01,139.2632286,15.5650549,403.2688035,PC
tess,2297.01,22.048775,3.8087167,540.6928554,PC
tess,2298.01,,7.6412469,1990.1263914,PC
tess,2299.01,165.0031583,5.0545903,2976.5490435,FA
tess,230.01,13.340145,4.611198,589.893526,FA
tess,2300.01,4.8566656,2.585881,1163.8416088,PC
tess,2300.02,15.4432661,3.8493075,4652.019556,PC
tess,2300.03,,17.0708835,8209.2875404,PC
tess,2301.01,6.0541622,4.592,255.0,PC
tess,2302.01,1.3103832,1.6240216,3904.2824741,APC
tess,2303.01,0.7196291,1.474746,4971.1456595,FP
tess,2304.01,9.4070515,2.6715391,967.7626685,PC
tess,2305.01,0.918902,1.781955,6718.8492909,APC
tess,2306.01,2.9905745,2.0941681,11083.8941211,PC
tess,2307.01,2.6820061,1.8238879,8514.9665485,PC
tess,2308.01,3.86866,2.3101443,8058.0771611,PC
tess,2309.01,20.2656358,6.4172007,802.3053384,PC
tess,231.01,3.3610013,2.5685869,24081.7810523,KP
tess,2310.01,2.9432073,2.501,12560.0,PC
tess,2311.01,1.5933772,1.7732569,7842.0221441,APC
tess,2312.01,3.1856867,3.1050115,7776.6827786,PC
tess,2313.01,1.8905304,1.2347831,3550.5585147,PC
tess,2314.01,15.937546,4.5395335,4172.2924827,PC
tess,2315.01,1.440707,1.8086852,4514.4039925,APC
tess,2316.01,3.0958985,1.8584684,10354.9916952,FP
tess,2317.01,,8.4494541,6007.8703021,FP
tess,2318.01,,4.6833042,2749.2099367,APC
tess,2319.01,,6.1120058,855.5836036,CP
tess,2319.02,11.6207544,5.6290584,486.0090375,KP
tess,232.01,1.3382314,2.1560676,27137.0920051,KP
tess,2320.01,,4.4875335,4111.2234826,FP
